Independent Variables,Dependent Variable,RMSE,R2,Adj R2,Cross Validation RMSE
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.7218148555599118,0.5767947322799283,0.5733616511996031,0.6941768222053443
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.43737800861005927,0.5190139643286961,0.5151121602045188,0.43795349696848956
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Gallons)', 'Wages Per Capita']",Sale (Dollars) Per Capita,6.471030554477035,0.4792054210800263,0.47498068629527723,6.482425175570404
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Gallons)', 'Wages Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.7746210244830306,0.49744569380515535,0.49336892583454817,0.7547406093763881
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Gallons)', 'Wages Per Capita']",Sale (Dollars) Per Capita - Log,0.4402092102069504,0.46538331931447396,0.46104645833546154,0.4682119299115087
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Gallons)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,6.642972687227573,0.510520975289855,0.5065502752368966,5.9344578782327995
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Gallons)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.7324689255805306,0.5684192732616755,0.5649182496671905,0.6946496530589092
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Gallons)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.4261106807480006,0.5367572917463368,0.5329994231690578,0.4380434582473095
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,6.220209635733578,0.552536983773479,0.5489071215474528,5.86921995596385
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.7147468090399399,0.5897375011711101,0.5864094130537666,0.6846253294379266
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.43859116624358185,0.5216274908685983,0.5177468879184173,0.4351350157113226
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita']",Sale (Dollars) Per Capita,6.364665414052528,0.49323291539694347,0.48912197297022253,6.4418699634320005
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.7698553330971628,0.5039615013237471,0.49993759019879225,0.7528209271268615
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita']",Sale (Dollars) Per Capita - Log,0.45830998717140153,0.4560557273371577,0.4516432000515447,0.4666370941005106
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,6.048163430705804,0.5401924731219897,0.5364624710602949,5.961197388838556
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.6931701376788985,0.5858420392182553,0.582482350745837,0.6908162547468466
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.4299716011597902,0.5303218110051322,0.5265117372006016,0.4373061265971514
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Liters)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,5.448487260919367,0.5650343965259994,0.5615059144919183,5.860617636464424
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Liters)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.7118002583815047,0.587335426458973,0.5839878524848201,0.6818295761303396
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Liters)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.44653532533777013,0.515407092412209,0.5114760290025735,0.4347717266298485
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,5.96759207598527,0.561537226666412,0.5579803752603136,5.845924386145759
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.6663489830181847,0.5945795714565094,0.5912907626703896,0.6817646642729505
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.44038270170368154,0.5239928245492662,0.5201314094091791,0.43415924616635165
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita']",Sale (Dollars) Per Capita,7.14610317481656,0.4330294630653363,0.42843014455037953,6.3812524182045225
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.780121723184097,0.5146890675187774,0.5107521794234282,0.7559113233202723
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita']",Sale (Dollars) Per Capita - Log,0.4547067742532747,0.44937026531829094,0.4449035049337048,0.4681662401029773
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,5.6567515987568475,0.5666111606481746,0.5630954694734918,5.991200288914181
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.6916028089743309,0.5807490686598153,0.5773480655294746,0.6945060096128869
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.4497966005625913,0.5059924166574747,0.5019849805094159,0.43966804654396974
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,6.433250667673454,0.5514407683550013,0.5478020135260228,5.882444762403514
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.7195579921680344,0.5806601012632048,0.5772583764209447,0.6843015725495023
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.43628092154949244,0.5273769071211967,0.5235429439783745,0.4388391174157368
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Sale (Dollars)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,5.663099789543049,0.5678835561613687,0.5643781867791968,5.912633646418151
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Sale (Dollars)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.6870420095746668,0.610091343482289,0.6069283676550805,0.6888630926283662
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Sale (Dollars)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.4252441067125696,0.5436154026692062,0.5399131677351068,0.4383329764204832
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,5.967316614793524,0.5641995767835505,0.5606643226129155,5.921344590725172
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.677873493209904,0.6029135302329338,0.5996923273070949,0.6871067675301163
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.46368837142029823,0.4910972548522199,0.48696898774556385,0.43708534133599547
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita']",Sale (Dollars) Per Capita,6.82424783062478,0.45114173658240553,0.4466893465399324,6.4344204169774715
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.7767616484283352,0.5027664275651631,0.4987328218890693,0.7528060065153914
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita']",Sale (Dollars) Per Capita - Log,0.4576856752358509,0.47068203748643245,0.466388160209405,0.4673388503394487
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,6.634147456760547,0.5286152011069581,0.5247912831218376,5.906611482426156
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.7332997168609455,0.5663575783684466,0.5628398301103735,0.6981189295972688
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.43415475084040367,0.5108426070405885,0.5068745160947525,0.43919550325038503
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,5.763692856768532,0.5759425273246268,0.5725025330772602,5.862364665392349
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.698616723253722,0.5950903445235636,0.5918056791767783,0.685119361719998
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.4222793115165971,0.5401649891412703,0.5364347641269296,0.43689882136738395
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,5.859607156273541,0.5778661537955769,0.574441764187724,5.8621983013124845
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.683267259064073,0.5919056016243283,0.5885951013425197,0.685713587419708
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.4302459445843839,0.5169266603836914,0.5130079238528806,0.43725262078997484
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,6.174016763302207,0.5451493706641148,0.5414595794231896,5.876863616196525
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.6742282750359968,0.5903985412834468,0.5870758155858937,0.6864743454787252
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.44468301085836526,0.5257050601370965,0.5218575348137249,0.43507231144892133
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,5.697233741820374,0.572092686086156,0.5686214615632561,5.82544759537442
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.6878822476759827,0.6181517701728905,0.6150541812878623,0.6843231446391885
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.4352495120345099,0.5290623578998626,0.5252420672928555,0.43788221969893143
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita']",Sale (Dollars) Per Capita,6.275766624850312,0.4842417964345357,0.48005791720207247,6.42054592241751
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.7601551875352228,0.5026228231093448,0.4985880525003499,0.7535270814148289
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita']",Sale (Dollars) Per Capita - Log,0.4627407952199309,0.45795312106797514,0.45355598561941146,0.46744850702214286
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,6.389651574442919,0.5105467190760715,0.506576227859137,6.000805221454826
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.6997846475141773,0.5941649580273962,0.5908727858580018,0.6913298161469947
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.43789796951516696,0.5228817482760488,0.519011319980353,0.4382486608217837
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,5.911709963650165,0.5680085799737107,0.5645042247965063,5.855651791013248
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.6761076357483518,0.6150457355993069,0.6119229502686228,0.6864334442065235
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.4377997713035641,0.527425368855592,0.5235917988389338,0.43717853960842773
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,5.5928783492181084,0.5789066168197685,0.5754906675461826,5.877289599361067
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.6846893585608792,0.614839332537187,0.6117148728453796,0.6875735858104576
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.43310268448289535,0.5282828178505243,0.5244562035410522,0.43764305785283114
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,5.939814427301478,0.5691794729486657,0.5656846161658009,5.85948573217914
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.7377977499365402,0.5568418182209871,0.553246877218355,0.6934124958122967
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.4378693554598483,0.5260926476481189,0.5222482664712231,0.4351711414500767
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Retail', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,5.406307430117032,0.5784710965032551,0.5750516142477505,5.823479008142822
